births,UNRATE,PCE,AAA,BAA,INDPRO,PSAVERT,HOUST,CIVPART,EXUSEU,BAA10YM,UMCSENT,PPIACO,BUSLOANS,TOTALSA,DSPIC96,MICH,TCU,DPSACBM027NBOG,PI,DGORDER,DSPI,JTSJOL,USEPUINDXM,TTLCONS,PMSAVE,WPSFD49207,BUSINV
0.021837992862779432,-0.21873124606458394,0.06682459509544536,-0.21046434684140325,-0.11815538193684683,0.03364400928933298,-0.08102954136959589,-0.00509845775192419,0.1946372653931634,-0.034863707736671135,-0.02805636025073832,-0.248345041830218,0.10223461833784453,0.10466745311291947,0.02102830010525414,0.1989936060366151,0.16103541975733582,0.046522508136161767,0.04007377637901033,0.06120762156592929,0.18690650646481233,0.10135216693527749,-0.16607412958151557,-0.053581521054684667,0.12149015188704393,-0.06718131096756624,0.05560808519169125,0.05979482131609015
0.04423217436863047,-0.1601678681494575,0.11780856371626047,-0.24830969659328334,-0.1675603481055768,0.04204983046670896,-0.14060093309135968,0.046070735681824404,0.1946372653931634,-0.1673865640499429,0.0013812692464550969,0.10679338310791386,0.07862279104295267,0.040945673927982096,0.2495415983473246,0.16083304407382049,0.1216869389976063,0.04709161834113884,0.0626417075397383,0.03762086791472885,0.19419113379762365,0.08518591433430411,0.011011714632077507,0.027054177283480918,0.10976683598082437,-0.12429486821948654,0.07179713387488462,0.029093103889289318
0.009175617405169034,-0.1217994406998762,0.14777637606963112,-0.14333268655400633,-0.09092104185859601,-0.031494256493979245,-0.18127162323853246,0.00721164671793284,0.1208295262964596,-0.18565988915243586,-0.051867726693433036,0.1254273107817454,0.10480482008539826,0.028273392028673294,0.3191881255172796,0.08963990926494625,-0.013747022097504724,-0.03280576435904947,0.06567658475154514,0.030030390077112834,-0.051750418310339885,0.05801389767644205,0.0680314577965252,-0.009351856291965333,0.10846285534754885,-0.17792774066930495,0.10052245794051051,-0.034509952411596045
0.005283216686986947,-0.07613678946832014,0.14185553427303577,-0.09976280391930875,-0.07565347940756795,-0.0076466475194255645,-0.1555493581858693,0.13407815850297156,0.1286990949787079,-0.14194915674281616,-0.1114090119814033,-0.14620218080204705,0.12617119502053198,0.006486068349602303,0.002191496180970587,0.05967569722008648,0.04133366536487004,-0.02118846651157219,0.12084476633005592,0.04206688241045231,0.24305327156214984,0.047154669190932474,-0.01916935403356268,-0.1381599655444915,0.10551715546593365,-0.14149983529463417,0.14652223874320747,-0.0454935057140225
-0.32154871395727064,0.0034370407763679722,0.09670453462268624,-0.05800149324804943,0.0003586738438997594,-0.3696163458784734,-0.15082878283002177,0.20829050637517776,0.015953817476551002,-0.12008507616886571,0.07510872337604135,-0.2590566473055271,0.18642899894066778,-0.0008604036560159734,-0.09800311875859702,-0.003152444973165691,0.263754786270297,-0.3559464050263637,0.07220699759357685,0.06138884375587883,0.08335343451541,0.049688624490324074,0.046450973372472615,0.2778816523872184,0.12570177868351928,-0.1364470262141031,0.21574041242218822,0.007993711854235253
0.2616212814943697,0.007111005135844173,0.05765283064286142,0.07543413087510553,0.25162840453960444,-0.15027070291806188,-0.013718839620472212,0.00509845775192419,-0.015953817476550947,-0.10873324637243598,0.09327851746696858,-0.23435960473049533,0.210976937970752,0.0008604036560160289,-0.20047827928537476,0.059452162351844806,0.28179603464069036,-0.3035912664677828,0.07026944948946312,0.10605217537839473,0.12632315614965617,0.07901076881705471,-0.0069632082017840324,0.10408983543407735,0.13764277077053855,0.0147856380578546,0.24422401525644377,0.13746104613057875
0.24976847012349201,0.04411108189235735,0.05276828608534767,0.10812895684550783,0.26959124351912245,0.2716833273080379,0.13206537507166383,0.1533878162137321,-0.09870603313790544,-0.09860351981050347,0.11509939316365059,-0.14291511312842148,0.19547515701831109,0.020278393507459636,-0.13986722804593654,0.1340827365456405,0.07069370723587787,-0.044067939625877295,0.07775960222894185,0.09661381769648303,0.1545958698399179,0.10612043463238185,0.003318576504902193,0.0382954837609889,0.12172116262397648,0.15658729422822526,0.18332035910199052,0.28637893019778704
0.25424634636728616,0.005755999428066483,0.019586823325000946,0.08675409159018188,0.24392291275252187,0.28339246734606793,0.1545722305291699,-0.1302723352233589,-0.16934550558578348,-0.05404382543369224,0.0892049110985269,0.04230123933747687,0.08527566391250752,0.06349293168016823,-0.03289564301012404,0.19468158358042364,-0.07839709685167218,0.27065870089402055,0.09993544089412776,0.09803879987989872,0.09533910660283607,0.10933512852161376,-0.002859319887772105,0.146513022380798,0.10487988151401284,0.1980553288683431,0.10606624145467847,0.2881214299724688
0.030998516307281787,-0.21335955936101592,0.027745426891167768,0.017429170547941797,0.07689647015308954,0.2535218437991861,0.23317366920674254,0.3070642924678013,-0.16934550558578348,-0.005639877112292635,-0.0021186792335733395,0.044162201730799655,0.06308695167948064,0.058104208583180994,0.14579708794541912,0.22155639336217103,-0.16011808050354226,0.2670625261450058,0.07591124926347947,0.11418146000337437,-0.016070300161937057,0.11889247507475142,0.07487047660526425,0.1633788823341097,0.099672129362819,0.25651338174186755,0.08498482321435119,0.2668754977010893
0.07935285608829967,-0.17696465112720455,0.07957384902252884,0.05754273407534183,0.07525527764956652,0.1932870996324808,0.22816145399249665,0.10420632249196382,-0.015953817476550947,-0.0884410868088536,-0.2796271103042331,-0.029190272433674114,-0.009729252208019012,0.06654114646531817,-0.03794224668138135,0.16680137096486713,-0.14082384380282015,0.08757354560382258,0.052627699616564105,0.0928122305228829,0.1718965981345456,0.09314667056946391,0.014996922411401603,-0.00435189025502819,0.09333297049722977,0.23986552719858223,-0.006550663109098798,0.18664957832221762
0.015411608075723615,-0.18840262820691756,0.13147729279095133,0.13076929088289369,0.08752650894729797,0.10534809368688669,0.17830596727354242,-0.17959346744574622,0.13201014986840265,-0.018198748515914187,-0.2913777232315526,0.015420056295676665,-0.03420743934768938,0.07083165618942477,-0.03891228653663148,0.12729934595829961,-0.08173944822526541,0.08752555413716323,0.038092935056309285,0.0778398230149776,0.11844993641318102,0.07526194988300006,0.19885705468958015,-0.1520474589896279,0.06489388168593146,0.18407059627051703,-0.019043115713764935,0.12479549905260445
-0.014113571915463918,-0.016067022327029223,0.04020687983675997,0.17440961464987548,0.11284445486052352,0.12891850424952445,0.09269884155899877,-0.2786354820190377,-0.015953817476550947,0.16908017918688933,-0.1658125618086549,-0.02912052420486827,0.009025930193078513,0.03180064057615439,0.017779032429710684,0.03260967630358824,0.11909638839910919,0.13369052980107388,0.0740111851559988,0.021395530363456428,-0.04305388531168097,0.011582134538658084,0.23884004166144424,0.18889194653740882,-0.007387562111530854,0.10056268881280894,0.05304583973459942,0.0718218006728536
-0.07580929850016455,-0.0034370407763679722,0.003216509176296234,0.19614843183940578,0.13541127725699664,0.03554932587621862,0.02807213169682543,-0.11847058337147143,-0.09809523300270245,0.25938752076460203,-0.18257170329262817,-0.15770337304583015,0.07614582296930539,0.01571921991325098,-0.09198232366349673,-0.011423614690281914,0.23362941123898562,0.054525340466562655,-0.0166426066999657,-0.0007478689202023436,-0.08590142760834418,-0.011582134538658029,0.06613938878467307,-0.0408460834655226,-0.08855416929820903,0.042877551597858776,0.07142820985998932,0.07239833323537315
-0.17368702631194188,-0.025722610204232832,-0.07728274289777542,0.20359401427492796,0.20606113018422678,0.042128388614345536,0.06428082808206548,-0.1636436754884762,0.06638734816644087,0.19300810061711127,-0.08772372437110032,-0.024172887060951553,0.029009735152503824,-0.0037904828847125094,-0.008042252593156163,-0.024427112005573293,0.013747022097504669,0.1667080875991528,-0.07579728340847991,-0.036400532776940664,-0.07044633414526946,-0.040392333972941785,0.11689444757932477,0.19631087018553794,-0.16426737323891555,0.07258269263215289,0.046772479435134295,0.03925242927507755
-0.18158389405221098,0.10324129180360242,-0.07408549059177055,0.10664906802092078,0.08808808160087511,0.024517634990872672,-0.15726747829337678,-0.12463063155544057,-0.15099550326937283,0.19759505034634106,-0.044184162683630346,0.016573500873480085,-0.11906225022107941,-0.016364932300130197,0.3135134600490994,-0.05233387231037212,-0.03663892142607533,0.11500183842732681,-0.09997654706276249,-0.12348327405178777,-0.23168742219926347,-0.10852340699313112,-0.13577512646459605,0.1772730862177041,-0.23601034528340387,-0.10216946036315255,-0.1911834308234336,0.008576507050176096
-0.2055107507517161,0.1170833199343787,-0.17076306676871056,0.041210476424582754,-0.0003586738438997594,0.12651024284534962,-0.027718183601113056,-0.09499035035853609,0.1254474511558129,0.16448876030677084,0.15467527871986786,-0.02515756098441313,-0.20699558849996474,0.009266948796671559,-0.10830981596801803,-0.10472647364163956,0.16769468912368302,0.2686458859519787,-0.1615185613152652,-0.1625778413322846,-0.2349156379753764,-0.14753223535192184,0.02497447664168495,-0.032571619143632935,-0.28010220698743704,-0.036408202582279114,-0.212914712246854,-0.016073852030122793
-0.27951672721825976,-0.08447334627281311,-0.12770475389776903,-0.038370307482892774,-0.08383738333842261,-0.10312304218125423,-0.08190939426104799,-0.0463751832526661,-0.0818705266126844,0.11278559121037668,0.21587591764216185,0.13690537257334434,-0.26740674198132597,-0.08175666396394332,0.10536564953690852,-0.07064064752228605,-0.08656609973895873,-0.27015369342194495,-0.16597841525235502,-0.20988791213559055,0.10832148319583224,-0.2001826526623025,0.01610888453889625,-0.1289403850945683,-0.25651261477503245,-0.03971922324816918,-0.26362561113561506,-0.1336560761473744
-0.28651855197848725,-0.12094161220517541,0.05585655153347602,-0.04043892381666103,-0.08412892791881565,-0.29701083599788886,-0.08190939426104799,-0.09491782142442079,0.23912489524228442,0.051943062959268205,0.18501462514970846,0.29325760644688215,-0.29247329575157405,-0.14788502406182513,-0.0021914961809706424,-0.07405649887312471,-0.07007348600039703,-0.3501876303893748,-0.17073020551257934,-0.21728443510940154,-0.13513070333694244,-0.21260577653934953,-0.1671817375853084,-0.12715586221222908,-0.22288661464731802,-0.05643047665596829,-0.2790402551480999,-0.21901069906836418
-0.3043414399983772,0.02099458418053124,-0.23665620834494377,-0.10170458038879349,-0.13183871060139385,-0.37012750733440347,0.13351546832107664,0.01283246033820018,0.21662376562962526,0.10099206774608849,0.014515083280185026,0.2803993722954141,-0.21357283731281268,-0.2743329523072228,-0.12766468876155124,-0.08645168887015614,-0.10637349025477755,-0.3563639074288064,0.016642606699965645,-0.23168102806736401,0.0010918663540321338,-0.2319198645104329,-0.19860619356321507,-0.07095026930518866,-0.1699173546956062,0.07662940822130482,-0.19000808908058497,-0.28496269020538195
0.0948767970533767,0.0582843937149099,-0.1336128283807328,-0.09743648091419099,-0.1278288651333811,-0.18440444355343877,0.013718839620472156,0.08239283293560551,0.21684732960612496,0.21142664943446854,0.1737439855861369,0.2759344766913364,-0.09363708543744276,-0.34719440059425893,0.22578820433655467,-0.11494655141323551,-0.1295392505874664,-0.045164428734088546,0.19478941346377288,-0.18520571901712013,0.043865898585599084,-0.18067374258198754,-0.21400840808423005,-0.04780903074440279,-0.11589379891943097,-0.10589046225527493,-0.028739878788037687,-0.3098460840662265
-0.2055809685464529,0.31057221466150464,-0.1358411795092172,-0.07383477408798833,-0.09766931800136947,-0.35037257662949184,-0.05170856655211309,0.027669251494561897,0.08728011461385354,0.2285677413210062,-0.010305719025837656,0.1902154539626837,-0.18457086294139136,-0.3597013398067068,0.0955338364335031,-0.09388648828383533,-0.040240145309622444,-0.31479734841510926,0.10028154372914522,-0.11450555061872059,-0.10971010864070174,-0.12256228000200015,-0.14573391297993532,0.1722854682152689,-0.08434847769933385,-0.0745358647204879,-0.04924778283146536,-0.3133950825618606
-0.1035999483174323,0.18582279652153788,-0.13605062788226674,-0.06542543011933427,-0.09917306478491084,-0.06396003997539723,0.29291725183429396,0.17276235746614854,0.042104148607922,0.15074910908249162,-0.02909533214711546,0.08432130523068415,0.01038583877762611,-0.38502401567675726,0.2279269554071649,0.011407599755128839,0.0019845177806481207,-0.05984249382841139,-0.06318177169645867,-0.05559210896944955,-0.10256399969382907,-0.04824753706727969,-0.17476078834506809,-0.05128372902519773,-0.06381614354879339,0.3152421202043618,0.1658308523260248,-0.26236237879488106
-0.0937184017354219,0.09872139096474575,-0.2015258911208846,-0.05727632445168185,-0.05403020481471532,0.11194110808339985,0.3581260179259066,0.17602711243851266,-0.043448930267824815,0.07923516024789146,0.2589324249834257,-0.0030401059716586576,0.14205511830642614,-0.3443118693564816,-0.17630816282075107,0.07383232165471165,0.02667783564124937,-0.07911551006120449,-0.049010018422564416,0.043700394912179474,0.047987899684570734,0.04558153665972409,-0.050310559605108385,0.0845030240219431,-0.0018892343877787154,0.36827754860176354,0.20231994690366373,-0.21720623574961861
-0.08517247244072912,0.1771834551542213,0.23105842455821046,0.049003452637497724,0.04777802627039174,0.18403977198571908,0.25443526006174366,0.19800320864518173,-0.2886443285618756,0.06577976263411933,0.19552732440630305,-0.036014498951235596,0.23374668167416834,-0.31269947689931576,-0.07323334001764947,0.1171222558957068,0.2515182733829009,0.10233635845966083,-0.06924963217655544,0.1503443450246147,-6.610813423646444e-05,0.1558455071183843,-0.2748866088316215,0.020319523410510354,0.07984696337487662,0.269632301929287,0.23302383428449724,-0.1841460427541748
0.024653979181356922,0.0028966749781269563,0.21944914364533297,0.05546279055076331,0.019509897416344568,0.10508016795029984,0.07617879532794392,0.16242776083646915,-0.15305908752488318,-0.014525902419579295,-0.10584092950040414,-0.010846524912909106,0.2617627558711453,-0.22913646156718537,-0.02737183956381012,0.10708646051954251,0.22046359561118956,0.004268057187213237,-0.24890060318041296,0.14944140234640724,-0.12656021147408714,0.14867111566999647,-0.2970366391989765,0.21838360539866708,0.1537048070118412,0.10178659362193554,0.20610001377635756,-0.16053416252442787
0.04821208688379042,0.2788152357726452,-0.28780460685190057,0.291839742286069,0.2931967689238697,0.029432642711688883,-0.13952473530939596,0.14015443169112451,-0.11652683116242013,-0.11090715622131075,-0.2270789822020417,-0.14487835503685675,0.12865410908318275,-0.1969262484711079,-0.18945276578702958,0.0015425776535543667,0.1750993575786577,-0.03796407870341334,-0.3020991279883813,0.04755328747598986,-0.12398185036793213,0.01835929001039982,-0.13235841906370244,0.19557092587577585,0.09554993108341225,-0.046323041274628884,0.11042428642985802,-0.10685901556675453
0.028541349572350327,0.3173997432722123,-0.12280879922500476,0.17442017185693226,0.19342210109987568,-0.06592405380791072,-0.15753768973565996,0.05237194569459569,-0.0720764072904635,0.007680065935894653,0.04631203623899416,0.03620723896586531,0.02885245348504062,-0.010542801929390666,-0.23767511150770088,-0.05437685067422232,0.17127481629895625,-0.12599591791438097,-0.2787245709616538,-0.06588663371981279,0.030323025868051023,-0.05462709229637619,-0.3692103658978911,0.012478785932274916,-0.018891715109792928,-0.11408830191572988,-0.010723794943585274,-0.12717491780618495
-0.05575369931286367,0.17844031651763415,0.0338737606161138,0.14819972357888744,0.12920463204331922,-0.14520612682501588,-0.22882013892433362,0.007369280773239839,-0.09974935063802826,0.0670720412868897,0.39867227020090523,-0.23986774778476705,-0.10398068378370551,0.21862513206349754,-0.030065754886703322,-0.16956852644483256,0.05577288073002895,-0.015136498193978887,-0.3232594286034859,-0.2251474488785885,0.0023059739502759857,-0.20284293429864536,-0.3540622326701805,0.2578094596572805,0.03576062916827616,-0.20063553252746524,-0.11856398533502538,0.03511764503193837
0.20629563280604657,0.18265924578372617,0.10361410115141645,0.05164045635604397,0.042300209129759514,-0.13192404686267872,-0.13961110225268736,-0.10471292973088431,-0.0271066720946328,0.22656386017785413,0.3672717445905611,-0.16428922516215894,-0.15501650879982387,0.252043843898626,0.04083420594794995,-0.18224069684550998,-0.04991127230916248,0.3181135093112657,-0.37191032012027364,-0.17534343836357869,-0.26182720837316853,-0.1539292745374582,-0.2417638095508164,0.23608202977125559,-0.043476459260005595,-0.136960672504973,-0.1401416605685829,0.21947335985033722
0.24544938078870593,0.17528794845519569,0.09883717856132224,-0.0054767510715623136,-0.025136267897820863,-0.2860872120302257,-0.12883389116026,-0.01309158259814669,-0.03962161076588139,0.20236085302304874,0.31466731516636237,-0.15884967763387503,-0.1553740976726944,0.2389645654213829,0.034831299838919416,-0.20104714643714283,-0.04043773972295345,-0.2352524287472857,-0.2465582703962682,-0.21897347776772558,-0.20037657791316033,-0.2083559091171745,-0.20087976300320132,0.12706343899316996,-0.13778209567639788,-0.08564834549242417,-0.14537497581049874,0.22398184099814666
-0.26392680511632616,0.11717474703351505,0.004220401235815463,-0.1867184524144067,-0.1238561460344112,-0.25186040987420377,-0.10656847776923206,-0.03787541085022167,0.008612098795747092,0.19889216933468812,0.15830946117282152,-0.16015901802270316,-0.07629373901721942,0.17713801048421296,0.04965780007226239,-0.199756126932559,0.0983380188357671,0.31504040177320025,-0.03480593694619377,-0.22572509382064898,-0.16259782093434838,-0.190485446985321,-0.11095976993047196,0.13501817149808604,-0.3391157044184364,-0.10179081505386434,-0.07176429943393597,0.2085965725130845
0.2302211809862651,0.19281536340849914,-0.1360155540566404,-0.1367618654412487,0.06284499286042955,-0.2561377338733941,0.017022545496433006,-0.27030425389395807,0.0219302868508211,0.047339446976602195,0.10993387340500771,-0.12896599729167413,-0.08749051247514394,0.017657995718902697,-0.09517667442518768,-0.1522345099052042,0.04144602364650696,0.20959667486097733,0.09371103585537499,-0.20043340221128075,0.13946873983663577,-0.13235357335516484,-0.23927474702535811,0.10987800553307336,-0.31707719161575093,0.0497922018034751,-0.1195994487490098,0.1193174180226978
-0.16795416385080647,0.19840380921928358,-0.2662946559569729,-0.14724967815926393,-0.05385546233894167,-0.22749449022068546,0.07303990402653249,-0.21202490224879678,0.18136753780105153,0.013792576273344959,0.04208054535857053,-0.022491268415804344,-0.05831317346313647,-0.06022993193524456,-0.17689039555891006,-0.10270407272672555,-0.008466544096439266,0.033849052478132524,0.17005546813917183,-0.1514809465468095,0.03251619252023907,-0.15397482534849866,-0.07219825771301053,0.08643699872071164,-0.2577944731418155,0.08453737235823922,-0.1085273718657403,0.11182678164716753
-0.10114348036554133,0.19942291552137592,-0.4062234551102859,-0.05636908996776652,0.17151468551033788,-0.19105433294039487,0.15363088028432992,-0.10901704039273907,0.025700575379869695,-0.0653278821910861,-0.04584050663978889,-0.11949617499033421,-0.059316939373250166,-0.16656996275460317,-0.18252873491954275,-0.06471151788784746,0.15748499769677105,-0.15696356783592225,0.170131414930086,-0.09694286725042989,-0.09250099061123607,-0.09715505323489898,-0.2792971032908897,-0.06470359860090968,-0.18385861003815118,0.14392123720152805,-0.14980730842478968,0.05672339474951027
0.010802182141359973,0.15230513938415668,-0.34503332267651726,-0.061981228853660975,0.1266370948480724,-0.18584422375603193,0.1308467984797662,-0.1349434573246785,0.234345177196427,-0.02890026760397546,-0.05232850036919401,-0.09645424920599138,0.012387883000536393,-0.21160271264951197,-0.09604527081637076,-0.020674901943308566,0.24785479420856393,-0.13377940506992858,0.12098034040370786,-0.04655963851694239,-0.11306855951830502,-0.05374503865689251,-0.2557278181339599,-0.07598046564553168,-0.06946386609803012,0.09151935818229529,-0.13596597812853933,-0.04142723724671138
-0.00683983929856552,0.09466379807882774,-0.1641182718388906,-0.025347515030577528,0.06577905724389421,-0.18204248356334435,-0.048736258535414856,-0.048027490110743476,-0.14515351917604002,-0.08454056268141202,-0.3219862683496736,-0.12957427494870316,0.07043525097640813,-0.23065512840794516,-0.1152937062912327,-0.16279108771690276,0.24752592799398032,-0.21458979085330404,-0.0400755592956234,0.026560939775483794,-0.16879435157473976,-0.05343163191736122,-0.19934808431675777,-0.1678230791627252,-0.015760131105095054,-0.05031208509408658,-0.2853044073171758,-0.07140699708514248
-0.02609120758886363,0.08549412034228332,-0.10730882415458448,0.03543711909391467,0.05270375884096079,-0.18262834150909024,0.24033704607916528,0.045570479943312314,0.2895220038265244,-0.3308998802586234,-0.3209181840608647,-0.07187114960778762,0.07885457352661307,-0.22833370674741782,-0.01689847370610781,0.29227841513512964,0.22418031834037566,-0.2177291381027141,-0.1390142553540603,0.24776737376460778,-0.10808704615104597,0.2987136579991976,-0.06958239548993939,-0.18941622894262777,0.02708954834303079,0.18817175023125632,-0.1970758268239171,-0.11739912301020439
-0.048677196214025276,-0.026723288064550488,0.015726423974864345,0.15878840991041931,0.035948181513786426,-0.1634845543382159,0.1459162175925598,0.22514025847470986,0.12967007511941697,-0.3661107008419823,-0.2953052419367989,-0.01082965759316884,0.25126359383691743,-0.2293684893513408,-0.012816408380988797,0.29227836760945936,0.11184575877823033,-0.18649253186426162,-0.13513297841965843,0.2475089471829467,-0.13645652699252697,0.2987136579991976,-0.03753147170048032,-0.21000995184224386,0.02543397881554954,0.1219190744776345,-0.00994534598096014,-0.13023920644308917
-0.03371997681454936,-0.043529799786897194,-0.0470046972200428,0.09405733536198357,-0.03153052461932859,-0.12519303491971334,0.055595750925601095,0.13429158671567598,0.10644661105821462,-0.3183069018186822,-0.25839321548430844,0.09282187109389162,0.2818070330536845,-0.20713120568618204,-0.03153422181821408,0.21345560077372694,0.07964304275577416,-0.1296427909286728,-0.14983677797905365,0.2266109756256065,-0.3376260593026938,0.2970223311219413,0.008848829081648524,-0.1004321323519296,0.041274828685363585,0.027006430951328264,0.10481014021439838,-0.14177842486230763
0.14506996081735402,0.09952519350492672,-0.11250125212872486,0.06582750419746164,-0.1060245334084825,-0.11492053523743195,-0.05680022781640892,0.09730781853739523,0.08355463631420301,-0.4033044790585966,-0.18878852993700312,0.28493304926443275,0.06869187153751788,-0.153408737869282,0.17451801887668317,-0.22791183860531827,-0.0521356793120798,-0.1072130458515883,-0.1914955159861385,0.0228767722176213,-0.31062300786519476,0.08040598300422397,0.0967697094302149,-0.11560622214375615,0.008691850079470598,-0.07764902254044526,-0.01644716105557531,-0.12163621685175818
0.003161283819680838,0.12569124499720408,-0.2977483144481012,0.06115551708689604,-0.08675827565811539,-0.09954653494221477,0.06730052958630284,0.11961264047302078,-0.06224181577386728,-0.41010136445918155,-0.10412173501569055,0.336322710066737,-0.2867991043900749,-0.09971814030436116,0.1197336789699881,-0.06684887927619437,-0.15944111243349446,-0.04759683848999391,-0.1578701200366227,0.004908893175218587,-0.2757708026961233,0.089938546297464,0.09361501138514483,0.1316494570180453,-0.012734913050389762,0.04842354873539778,-0.1309535107533265,-0.14233868010930995
