DATE,births,UNRATE,PCE,AAA,BAA,INDPRO,PSAVERT,HOUST,CIVPART,EXUSEU,BAA10YM,UMCSENT,PPIACO,BUSLOANS,TOTALSA,DSPIC96,MICH,TCU,DPSACBM027NBOG,PI,DGORDER,DSPI,JTSJOL,USEPUINDXM,TTLCONS,PMSAVE,WPSFD49207,BUSINV
3/1/07,0.009795592,-0.168139885,0.057265167,-0.108888313,-0.056798497,0.086709919,0.171639357,-0.066067027,0.191462461,0.035151059,-0.05349755,0.018418497,0.044235881,0.048061906,-0.097015055,0.088310384,-0.098706326,0.029308642,0.077805641,0.072872704,0.080966396,0.070808547,0.20007313,-0.064466783,0.045958594,0.189444164,0.059957739,0.039230069
4/1/07,-0.009795592,-0.136014602,0.063876229,0,-0.002279658,0.120871837,0.116498093,-0.067468315,-0.341344746,0.072237601,-0.058117786,-0.002403252,0.068483516,0.054880735,-0.059186532,0.088052256,0.049738225,0.139611441,0.096313677,0.076801913,0.097185161,0.07462239,0.115968512,-0.122997485,0.057578052,0.136714034,0.080270764,0.048096987
5/1/07,0.070049407,-0.168139885,0.071545008,0,-0.002279658,0.123219938,0.058887074,-0.088376281,-0.191462461,0.072927093,-0.085651989,0.016817883,0.090204157,0.066322874,-0.049251502,0.086043302,0.049738225,0.106161024,0.096506396,0.080571216,0.062094863,0.078716283,0.105644512,-0.025610295,0.089491448,0.080742982,0.092025577,0.05905951
6/1/07,0.082220702,-0.102903452,0.074983049,0.198581534,0.13629446,0.124581418,0,-0.079203985,-0.191462461,0.059513698,-0.103785559,-0.031210562,0.095877245,0.078597323,-0.150680553,0.080895989,0.098706326,0.073133194,0.094180744,0.081955152,0.066714015,0.079756373,0.169287645,-0.036879018,0.095040932,0.037398908,0.093698356,0.067107242
7/1/07,0.073121057,-0.069033099,0.084044277,0.163766355,0.114638217,0.122781168,-0.029524278,-0.105201096,-0.191462461,0.101388228,-0.081088287,0.05033431,0.110530418,0.089858562,-0.21703089,0.083687093,0.098706326,0.032514966,0.093440785,0.085396711,0.114431605,0.084358257,0.086418848,-0.147417403,0.071742653,0.00508941,0.111979777,0.068987155
8/1/07,0.046831971,-0.102903452,0.093486191,0.198581534,0.114638217,0.133490967,-0.116498093,-0.111769146,-0.433192799,0.087762337,0.071928669,-0.061438947,0.079945629,0.10601338,-0.109443483,0.086100733,0,0.061366829,0.107357945,0.086901212,0.11522123,0.086967455,0.069299026,0.091241506,0.082264865,-0.068177851,0.092025577,0.075359772
9/1/07,0.149903542,-0.069033099,0.102810677,0.169678068,0.088176654,0.151887629,-0.058887074,-0.151240298,-0.191462461,0.12612852,0.112771436,-0.061438947,0.092475731,0.132052435,-0.077014746,0.093979338,-0.049738225,0.134707711,0.12109039,0.096586714,0.055966428,0.098482446,0.104024456,0.180401379,0.080827123,-0.019436988,0.118568817,0.084157056
10/1/07,0.230638995,-0.069033099,0.108945782,0.121317591,0.038693527,0.131727463,-0.116498093,-0.129662015,-0.433192799,0.168273,0.058117786,-0.100646205,0.106037409,0.147019797,-0.093415108,0.088769183,-0.049738225,0.031475298,0.148683908,0.098067489,0.074475746,0.100839306,0.098828324,0.094023846,0.063130654,-0.061481672,0.146169767,0.09078508
11/1/07,-0.017037648,-0.069033099,0.123756858,-0.019452884,0.002279658,0.159618338,-0.171639357,-0.147543231,-0.191462461,0.223517033,0.190432279,-0.17284804,0.153481445,0.158311382,-0.114677019,0.084894314,0.098706326,0.164461542,0.170614016,0.10516346,0.077363979,0.10839847,0.102078018,0.192702397,0.005532665,-0.130805531,0.194490938,0.101889045
12/1/07,0.312298067,0.034646964,0.125959324,0.012971446,0.114638217,0.16014861,-0.058887074,-0.188886591,-0.191462461,0.2087499,0.301767987,-0.181496473,0.149155294,0.172370896,-0.180314789,0.096835054,0.098706326,0.172733749,0.178735384,0.115261068,0.176821995,0.11952032,0.06896841,0.235110825,-0.046856635,0.00535039,0.18383441,0.114643547
1/1/08,-0.104643931,0.034646964,0.130434595,-0.090037825,0.065809098,0.147418096,0,-0.176957999,0.191462461,0.228783793,0.372929925,-0.138863148,0.174803529,0.185830159,-0.240916942,0.100141217,0.098706326,0.12472445,0.178068054,0.121029434,0.149632839,0.126365834,0.094919666,0.415229039,-0.057969835,0.053216196,0.207952759,0.129048049
2/1/08,-0.065757212,0,0.126996803,0.038859543,0.186415123,0.131374427,0.116498093,-0.172082736,-0.191462461,0.232382677,0.428925647,-0.245579219,0.192491138,0.190464271,-0.277302519,0.099571694,0.191462461,0.062196947,0.186759931,0.125388529,0.122054777,0.129972989,-0.01996395,0.232161443,-0.100519881,0.158812626,0.216771037,0.136187674
3/1/08,0.065186857,0.069033099,0.136497546,0.025929183,0.214205989,0.119955417,0.087929552,-0.196897107,0,0.312601028,0.465522421,-0.262031144,0.24375671,0.202645289,-0.333758758,0.098203976,0.415434278,0.023121897,0.202380384,0.13133607,0.104371096,0.134983109,-0.03804057,0.255892766,-0.080957345,0.132039074,0.238240713,0.134885285
4/1/08,0.052912441,0.034646964,0.144160966,0.051748948,0.244455468,0.082836433,-0.087929552,-0.194903134,-0.341344746,0.333919806,0.456685135,-0.338903125,0.271165325,0.213362917,-0.393850333,0.084980513,0.477249868,-0.135280967,0.20823347,0.129651378,0.080619368,0.131461095,-0.100778976,0.190944854,-0.087295398,-0.016047322,0.245207093,0.14244045
5/1/08,0.010373566,0.168139885,0.155728381,0.064583947,0.229542054,0.054930994,0.49880542,-0.204814028,0,0.31579955,0.424035144,-0.364858188,0.318419072,0.213963588,-0.384345658,0.232638637,0.493790335,-0.239739759,0.202132085,0.202606355,0.08149892,0.22441738,-0.048384896,0.131823493,-0.086444484,0.499527118,0.278530993,0.145760741
6/1/08,-0.05768404,0.228636905,0.166574334,0.133622629,0.279773527,0.04329053,0.40878878,-0.186617192,0,0.316547177,0.409744169,-0.392319071,0.346938686,0.217798904,-0.414946164,0.150171399,0.491225525,-0.276864678,0.203446446,0.173147451,0.066405264,0.18946979,-0.165619918,0.133924263,-0.119133534,0.433594353,0.312711075,0.155467448
7/1/08,-0.068442358,0.283071533,0.165936549,0.127486376,0.309018661,0.01696635,0.197951729,-0.216989822,0,0.33435754,0.439394144,-0.352262126,0.378917128,0.225346833,-0.483040708,0.098603019,0.491225525,-0.35777426,0.197015388,0.15294473,-0.002047624,0.168471266,-0.190053982,0.24338356,-0.127979587,0.254251361,0.337136874,0.16639079
8/1/08,0.095823988,0.351636578,0.163940387,0.108888313,0.305891992,-0.058729175,0.029524278,-0.235721463,0,0.254565693,0.45336183,-0.334945806,0.336341448,0.226187904,-0.434840042,0.079715011,0.477249868,-0.47573681,0.200696325,0.141006335,-0.038605609,0.156373736,-0.211956033,0.143988488,-0.174188061,0.110642667,0.321843611,0.16700285
9/1/08,-0.049115106,0.351636578,0.153648505,0.115117739,0.352153517,-0.251422971,0.270574674,-0.24128443,-0.191462461,0.182058274,0.482109842,-0.251976576,0.320724243,0.235348692,-0.484048682,0.088883864,0.415434278,-0.499995911,0.238251703,0.144509286,-0.064421802,0.163481751,-0.326242281,0.487717153,-0.201682818,0.312939296,0.329600116,0.158023376
10/1/08,-0.120770051,0.417933422,0.129398564,0.411492009,0.496544337,-0.214818663,0.40878878,-0.225592845,-0.191462461,0.034299302,0.499877134,-0.368643119,0.243453257,0.237344527,-0.499118895,0.099913136,0.309213047,-0.499967854,0.246805922,0.13778669,-0.239499888,0.153061677,-0.290743274,0.487436471,-0.210914527,0.428650811,0.296116662,0.131784955
11/1/08,-0.137863311,0.450750449,0.097656863,0.354723798,0.498233479,-0.263064734,0.480963784,-0.227503226,-0.341344746,-0.045287789,0.499993375,-0.36338449,0.160607669,0.217290991,-0.497717831,0.11694413,-0.107468566,-0.499998918,0.211183906,0.127430568,-0.302664194,0.143205537,-0.324292165,0.416710868,-0.261472751,0.483783186,0.221473224,0.106246131
12/1/08,-0.344423997,0.481553968,0.078310109,-0.250849477,0.473107956,-0.354902128,0.477249868,-0.231200032,-0.433192799,0.074524255,0.499966361,-0.304121572,0.066530756,0.201139454,-0.493406823,0.094401485,-0.413658979,-0.5,0.209058251,0.102637352,-0.35895255,0.12221113,-0.342157749,0.407879993,-0.335690409,0.478876368,0.136376635,0.068037549
1/1/09,-0.110454129,0.494161186,0.080933598,-0.241059925,0.447353599,-0.407747014,0.46797645,-0.220016556,-0.477249868,0.023712762,0.492179735,-0.280179623,0.065836859,0.183581434,-0.493486316,0.103371293,-0.31834893,-0.5,0.198714474,0.070859382,-0.432262581,0.118913488,-0.410954386,0.466619633,-0.375945077,0.465789888,0.14905319,0.047057336
2/1/09,-0.25447455,0.498444349,0.065140947,-0.116498093,0.441643446,-0.419003291,0.38493033,-0.188136888,-0.433192799,-0.059222525,0.446926006,-0.308954921,0.035636043,0.168582469,-0.491481373,0.047627541,-0.381361074,-0.5,0.194033351,0.042035147,-0.450777093,0.09380486,-0.392630516,0.468089894,-0.381013457,0.390324313,0.137801948,0.01980203
3/1/09,-0.211885518,0.499524012,0.049067503,0.017724932,0.465578174,-0.442116832,0.428766623,-0.20144462,-0.493790335,-0.008574268,0.436401938,-0.272247429,0.011332063,0.153486758,-0.479380471,0.038246042,-0.362343557,-0.5,0.19962724,0.024262963,-0.455071839,0.089313443,-0.431899823,0.417710059,-0.392270044,0.422338397,0.109056006,-0.01343066
4/1/09,-0.207805294,0.499818223,0.043477187,-0.053035117,0.441403687,-0.451460059,0.477249868,-0.207296463,-0.477249868,0.022299838,0.411910182,-0.194527443,0.017408619,0.13598157,-0.4715524,0.085098913,-0.141935216,-0.5,0.197510465,0.022858934,-0.455825233,0.102203712,-0.454241417,0.292677887,-0.429300043,0.487026353,0.110358978,-0.039401721
5/1/09,-0.196055871,0.49995443,0.042836128,0.035414893,0.380435243,-0.461420446,0.499346153,-0.19544517,-0.477249868,0.084849494,0.354941773,-0.150000235,0.035630264,0.118270823,-0.420159557,0.187252352,-0.141935216,-0.5,0.208627656,0.05493612,-0.440979935,0.137237208,-0.430256539,0.294953287,-0.440961745,0.498755119,0.096801434,-0.067660829
6/1/09,-0.159006445,0.499244113,0.053831296,0.067640564,0.256364699,-0.464767846,0.471494456,-0.180039332,-0.477249868,0.142438066,0.248615372,-0.120014891,0.080392836,0.10014873,-0.410900014,0.075794286,-0.036217587,-0.499999998,0.220227792,0.027657472,-0.454180205,0.109009004,-0.385934465,0.254466555,-0.447208929,0.463615733,0.136998156,-0.099822631
7/1/09,-0.102553921,0.493549427,0.060016926,-0.056798497,0.127934928,-0.454716187,0.390383733,-0.18781761,-0.498650102,0.131794992,0.206721171,-0.157499471,0.053035117,0.074065888,-0.333781921,0.041135376,-0.107468566,-0.499991141,0.211319627,0.013899772,-0.428752185,0.095274327,-0.395733933,0.226461867,-0.448074231,0.361877835,0.092717721,-0.127468095
8/1/09,-0.178179094,0.481641137,0.093356893,-0.150187517,-0.019054838,-0.432392387,0.171639357,-0.180037472,-0.468354584,0.144400133,0.139423492,-0.139938694,0.084657415,0.049648307,-0.118778629,0.023107877,-0.141935216,-0.499420274,0.2191666,0.012911305,-0.410330787,0.096559412,-0.373917353,0.307981122,-0.44883179,0.179849717,0.131364747,-0.157181737
9/1/09,-0.114508466,0.459940843,0.059904702,-0.222589408,-0.096618589,-0.374259104,0.270574674,-0.168421316,-0.487775527,0.170545702,0.12460963,-0.057936643,0.059121161,0.024504935,-0.39578088,0.034871339,-0.306106159,-0.485492498,0.219132123,0.019330767,-0.392742809,0.100478815,-0.3350893,0.21166366,-0.42633803,0.266231749,0.110765278,-0.164907695
10/1/09,-0.143182007,0.458078766,0.073986365,-0.211937948,-0.102179604,-0.330888595,0.159448665,-0.168310911,-0.493790335,0.195448524,0.11563066,-0.07499087,0.076705801,-0.008841722,-0.285081331,0.00495337,-0.089894161,-0.371465883,0.202523176,0.017499283,-0.375726172,0.09087393,-0.291303549,0.16202457,-0.41138198,0.168185037,0.108514388,-0.153010268
11/1/09,-0.096522019,0.418396475,0.077176102,-0.190075016,-0.093830662,-0.292088484,0.198468212,-0.145306619,-0.465481826,0.190482735,0.110816037,-0.095400903,0.114010106,-0.019660445,-0.244122119,0.027374311,-0.158763526,-0.311657308,0.197058185,0.032067637,-0.30521017,0.096956324,-0.247720342,0.078686068,-0.407662295,0.197695939,0.129051141,-0.137914127
12/1/09,-0.201581978,0.380715563,0.095283613,-0.150187517,-0.07982228,-0.272284237,0.191462461,-0.126228806,-0.490184671,0.126133426,0.077291217,-0.044547204,0.109743928,-0.035604286,-0.186020139,0.090341907,-0.236168977,-0.287676212,0.196022015,0.049533147,-0.254923603,0.109260171,-0.22964436,0.090251508,-0.381742003,0.201108939,0.124239055,-0.139064752
1/1/10,-0.178535822,0.329192835,0.094517905,-0.143720349,-0.113238516,-0.200560272,0.205219975,-0.110476888,-0.477249868,0.084299132,0.015050854,-0.026764003,0.157474166,-0.053573773,-0.180970834,0.11295749,-0.117911422,-0.216186381,0.168978644,0.076936508,-0.137193437,0.10531883,-0.190121065,0.177607204,-0.339670921,0.210368219,0.145156774,-0.1379508
2/1/10,-0.155904831,0.286717088,0.118034144,-0.09081021,-0.086406153,-0.165150285,0.152029162,-0.107751599,-0.466623492,0.018834802,0.014424014,-0.020666202,0.135664927,-0.065603374,-0.186606045,0.131146754,-0.155421742,-0.182331826,0.166663198,0.082776384,-0.151278882,0.099517948,-0.184134427,0.107992589,-0.304920804,0.174127401,0.124931384,-0.125805815
3/1/10,-0.113776358,0.25494719,0.147685566,-0.136135537,-0.105498553,-0.151773842,0.139200222,-0.094782856,-0.428766623,-0.000240798,-0.007526766,-0.013069799,0.162247455,-0.077094292,-0.131419031,0.194170692,-0.155421742,-0.164812003,0.166440813,0.107729544,-0.133924862,0.116577136,-0.174035472,0.112181552,-0.286860223,0.156899889,0.142858049,-0.112599992
4/1/10,-0.058188896,0.231168953,0.156996839,-0.124954175,-0.110909443,-0.146448676,0.197506165,-0.078842728,-0.341344746,-0.023075384,-0.025074178,-0.018312343,0.165778855,-0.081855683,-0.132465032,0.367092093,-0.069033099,-0.154906548,0.158300481,0.168030268,-0.115244901,0.162137884,-0.114966491,0.106492249,-0.27098402,0.206344303,0.136791806,-0.104334507
5/1/10,0.006949703,0.201621474,0.172666371,-0.285193794,-0.163682797,-0.12520324,0.241419319,-0.099644555,-0.415434278,-0.133795465,0.003763551,0,0.165985172,-0.089937111,-0.10168446,0.411537306,0.034646964,-0.130827026,0.14614508,0.239559364,-0.103079425,0.208676952,-0.127359141,0.143719169,-0.249907966,0.248164374,0.140740777,-0.099047164
6/1/10,-0.07284193,0.171424579,0.192155831,-0.301857821,-0.112080536,-0.12298683,0.230272176,-0.10955273,-0.459940843,-0.175173797,0.049111838,0.025080742,0.146262541,-0.094585554,-0.110866898,0.418615648,-0.102903452,-0.121901812,0.142664199,0.237277903,-0.102223486,0.208778976,-0.13726444,0.106793545,-0.234527174,0.234884869,0.12797091,-0.082375121
7/1/10,-0.028406447,0.158501528,0.206254274,-0.351084477,-0.158875453,-0.116410689,0.21117417,-0.105587047,-0.429716682,-0.102565565,0.036102743,-0.061949587,0.143348704,-0.095371312,-0.097100901,0.438956782,-0.13055866,-0.107663285,0.14157265,0.259936722,-0.090986311,0.21584009,-0.089981606,0.219318154,-0.243607913,0.215678445,0.123372689,-0.065813556
