DATE,deathrate,nonfarm labor share,deliquency rate of comm and ind loans,civ unemply rate,M1V,births,aaa,baa,tr10 ,caputz index,GPDI,NFB R output ph,OUTMS,IMPGSC,EXPGSC,GDPIC,real GPDI fixed equip,chng real priv inventories,RGDP,IP index,NROU,CAPUTL,LLBAC,population
4/1/13,0.466623492,0.391329773,-0.199794486,-0.256224554,-0.151800832,0.122669718,0.096213684,-0.026831151,0.139141269,0.030552916,0.5,-0.052894896,0.499368931,0.452015404,0.488405051,0.493397234,-0.338700336,0.063208288,0.488172559,0.448848348,-0.25887497,0.030552916,0,0.238891975
7/1/13,0.066183833,-0.074878166,-0.221812815,-0.297196452,-0.110897651,0.049738225,0.352902694,0.499997933,0.465766271,0.059256942,0.380984533,0.229645906,0.208751115,0.433192799,0.395873986,0.389601707,-0.153801553,0.499999944,0.316277745,0.227263962,-0.256584607,0.059256942,-0.477249868,0.268254733
10/1/13,-0.40878878,-0.183814527,-0.236742005,-0.376562608,-0.304317031,-0.066183833,0.299639469,0.499988612,0.415211339,0.254154722,0.244372406,0.430415385,0.120028468,0.261832095,0.362875429,0.259018414,0.33984649,0.347051168,0.303870504,0.229889402,-0.255555882,0.254154722,0.247507462,0.319053703
1/1/14,-0.074365688,0.222939637,-0.273372648,-0.409732284,-0.426985765,0.098706326,0.146124187,0.102183199,0.19300491,0.49998684,0.168998852,-0.054063195,0.158177453,0.213658705,0.283228167,0.121895419,-0.089247524,-0.138462881,0.263410529,0.377096847,-0.255619198,0.49998684,0.390795407,0.288251188
4/1/14,0.364333939,-0.087784182,-0.251295274,-0.330536839,-0.447073499,0.079259709,-0.081158845,-0.111736306,-0.02303718,0.478041479,0.228030153,0.497459765,0.466301918,0.454456688,0.28261012,0.213036755,0.184089967,0.065672927,0.266074351,0.412204054,-0.256620281,0.478041479,0.427625657,0.251276781
7/1/14,0.056798497,-0.126146918,-0.242153889,-0.247998904,-0.141225464,0.394350226,-0.210525937,-0.140492298,-0.306443516,0.324825158,0.499676085,0.321502881,0.386714506,0.381610912,0.176123705,0.493688027,0.172604124,0.044739035,0.448591379,0.326155163,-0.258439671,0.324825158,0.174770633,0.270173389
10/1/14,0.066183833,0.20037146,-0.288144601,-0.212453302,-0.09999468,0.341344746,-0.333719638,-0.139025137,-0.459354432,0.187206933,0.308476362,0.115612929,0.199059083,0.265548197,0.248542351,0.279835168,-0.272562323,-0.21480889,0.356701534,0.232432155,-0.260999733,0.187206933,-0.027491466,0.305506895
1/1/15,0.191462461,0.177247156,-0.114729251,-0.245672095,-0.488421465,0.433192799,-0.341533936,-0.165460703,-0.405464674,-0.102656913,0.206961237,0.429880231,-0.126083153,0.284443868,0.068549872,0.215623801,-0.148665628,0.447308151,0.227542054,0.049819512,-0.264211163,-0.102656913,0.461572314,0.277180196
4/1/15,0.341344746,0.063829565,0.112451519,-0.246796179,-0.298691496,0.394350226,-0.125105158,0.201989892,-0.184593381,-0.40429757,0.236897878,0.28070113,-0.211413101,0.307871638,0.13703597,0.322713399,-0.056003832,0.383092487,0.233357468,-0.372416686,-0.267891036,-0.40429757,0.13055866,0.24291623
7/1/15,0.074365688,0.07715018,0.341344746,-0.203376227,-0.147979089,0.341344746,0.150641978,0.498385056,-0.036217587,-0.417692595,0.158463481,0.181382638,-0.192882075,0.151910848,-0.253766389,0.191146577,0.071335505,0.064757825,0.246339549,-0.375492785,-0.271757492,-0.417692595,0.033206752,0.265686297
10/1/15,0.049738225,0.206162316,0.454246375,-0.273135409,-0.124089566,0.281649985,0.089029234,0.49978743,-0.052647433,-0.237563054,-0.072636916,0.000838113,-0.115018862,0.154076317,-0.306486506,-0.063283478,-0.296730608,-0.131722706,0.145142441,-0.318431674,-0.275476054,-0.237563054,0.13055866,0.307375746
1/1/16,-0.273372648,0.481332855,0.468635756,-0.252123369,-0.468220672,0.019938806,0.047036644,0.17997608,-0.49431716,-0.229034477,-0.33998574,0.149774517,-0.027948913,0.13110798,-0.220374356,-0.260963654,-0.115665997,-0.20786463,0.201303208,-0.247010177,-0.278676031,-0.229034477,0.079259709,0.280591829
4/1/16,0.433192799,-0.104585003,0.427375778,-0.110330513,-0.49735554,0.13055866,-0.463215714,-0.230132347,-0.322614077,-0.308758358,-0.363692954,-0.05236768,-0.478735277,0.009362632,-0.008061069,-0.356738931,-0.188420903,-0.315101896,0.341010276,-0.316011327,-0.280998785,-0.308758358,-0.433192799,0.246912218
7/1/16,0.234014471,-0.206909549,0.188367426,-0.170072604,-0.341344746,-0.024917669,-0.499070693,-0.351056378,-0.368063533,-0.098840517,-0.096764117,0.219288499,-0.078338188,0.49999992,0.499999919,-0.153541782,0.03843478,-0.27580894,0.337357002,-0.06874169,-0.282196408,-0.098840517,-0.455434537,0.262551597
10/1/16,0.247507462,-0.216607355,0.05157027,-0.191143764,-0.186532905,-0.13055866,-0.058509904,-0.181705084,0.095012396,-0.046247813,0.38319826,0.492915898,0.143977113,0.5,0.49997848,0.235748231,0.126057183,-0.004057174,0.303125782,0.064380862,-0.282211304,-0.046247813,-0.47128344,0.292298689
1/1/17,-0.341344746,0.024956131,-0.114729251,-0.5,-0.166441287,0.191462461,0.089524626,-0.00029675,0.256375285,0.220184059,0.392164804,0.466509707,0.211885194,0.448299095,0.3761871,0.198894681,0.400728603,-0.282869697,0.34676495,0.387000598,-0.281268358,0.220184059,-0.416568321,0.266109649
4/1/17,0.208840313,0.345997593,-0.41756673,-0.45770504,-0.327528711,0,-0.004434149,-0.498608637,0.175715914,0.486545894,0.275977432,0.142739903,0.385686021,0.240229805,0.250075222,0.198657655,0.464506105,-0.022681619,0.256907076,0.499546973,-0.279910852,0.486545894,-0.281649985,0.234536982
7/1/17,0.415434278,0.324341772,-0.452209648,-0.231977051,-0.338728922,0.433192799,-0.130000372,-0.318715386,0.044235881,0.384476689,0.221331731,0.2053027,-0.040106717,0.17135618,0.237892383,0.20232416,0.214158219,0.366208372,0.266303867,0.332552476,-0.278887054,0.384476689,-0.049738225,0.257242035
10/1/17,-0.019938806,0.198650236,-0.210742639,-0.20754283,-0.145853513,0.394350226,-0.283837457,-0.147701104,0.182606514,0.321134087,0.461728178,0.49350421,0.494936005,0.37609092,0.340549492,0.486183455,0.291128991,0.071106351,0.358627583,0.305596339,-0.278976522,0.321134087,-0.00906609,0.292463845
1/1/18,-0.074365688,-0.023965704,-0.191462461,-0.248816558,-0.021749703,0.341344746,-0.069391904,-0.018560176,0.475032847,0.290896512,0.358372093,0.333049202,0.401483453,0.41886709,0.489487188,0.394219175,0.452209648,0.084201456,0.373566686,0.312240276,-0.280749301,0.290896512,-0.10513709,0.259055825
4/1/18,0.273372648,-0.499850789,-0.320341331,-0.308278307,0.437029131,0.499767371,0.239191189,0.329124119,0.436716139,0.277722176,0.276288474,0.208591754,0.300854904,0.173217187,0.217954993,0.220537868,-0.148027292,-0.127147714,0.278602355,0.320473098,-0.284241051,0.277722176,0.126057183,0.227385953
7/1/18,0.151320829,-0.375784077,-0.229436988,-0.230664,0.437029131,0.258036348,0.215656241,0.356425249,0.2123976,0.204579331,0.238871629,0.202607529,0.346214654,0.12781284,-0.012377028,0.235949563,-0.003989356,0.217928782,0.215561534,0.254589942,-0.28877897,0.204579331,0.087929552,0.260600424
10/1/18,-0.039827837,-0.207787072,-0.167613687,-0.266570881,0.108184438,0.028471665,0.269339265,0.276678155,0.098120354,0.311871707,0.234644047,0.17921039,0.319835575,0.5,0.111169337,0.248798924,0.164581663,0.267497959,0.184559282,0.341714182,-0.293161527,0.311871707,0.499999999,0.305886684
1/1/19,-0.039827837,0.464997722,0.158763526,-0.065741364,0.007899331,0.415434278,-0.085620969,0.109227161,-0.288144601,0.022852982,0.294474504,0.420139089,0.113071301,0.232283966,0.134311413,0.300964766,-0.328943874,0.193746571,0.247604398,0.142217187,-0.296072352,0.022852982,0.433192799,0.265610018
4/1/19,0.285722468,0.108563726,-0.018127498,-0.272584724,0.165117512,0.05423309,-0.440157235,-0.213767786,-0.460796096,-0.256256491,0.093931004,0.470092244,-0.155810802,0.076624348,-0.325198701,0.027386229,-0.25411615,-0.129131619,0.299736233,-0.012764999,-0.296547902,-0.256256491,-0.234014471,0.23021369
7/1/19,0.044235881,-0.177047871,0.191462461,-0.329501289,-0.302337457,-0.074365688,-0.499969113,-0.480648421,-0.480054607,-0.300475404,0.10430193,0.267477665,-0.131763487,0.118276253,-0.083494443,0.094642048,-0.191462461,-0.158780275,0.29612631,0.059579725,-0.294219158,-0.300475404,0.016617786,0.272175881
