births,UNRATE,PCE,AAA,BAA,INDPRO,PSAVERT,HOUST,CIVPART,EXUSEU,BAA10YM,UMCSENT,INTDSRUSM193N,PPIACO,BUSLOANS,TOTALSA,DSPIC96,MICH,TCU,DPSACBM027NBOG,PI,DGORDER,DSPI,JTSJOL,USEPUINDXM,TTLCONS,PMSAVE,WPSFD49207,BUSINV
-0.0022291111062768265,-0.006649090853840467,-0.0002926735264413005,-8.437811560568775e-11,-1.5395418892505397e-05,0.0,-0.07221724178099137,-0.01384765750842537,0.0,-1.6540354487726283e-06,-0.001313455091882132,-0.0021137830346402153,-0.16842916243738093,-0.0004663156034160898,-0.03451927632999813,-8.532063944244328e-14,-3.360868805479811e-09,-0.0009062035963015025,0.0,-0.005846295979624827,-0.0008605208347561288,-0.008699936321943547,-0.0003533000725093327,-0.024581409038934576,-0.037250280185123774,-0.0017290051698801157,-0.08762243728553953,-6.61159264558897e-08,-0.00023290124376851296
-0.0017543902266263789,-0.0074279165719883244,-0.00026293735816773633,-3.6486585974770946e-10,-2.3394526194542298e-05,0.0,-0.09904200175979849,-0.012602141237296527,0.0,-4.020112319980118e-06,-0.0013753000288901918,-0.0009062035963015025,-0.16365226817050343,-0.0004663156034160898,-0.033870714292484116,-2.831068712794149e-15,-3.1252542775916936e-09,-0.0009062035963015025,0.0,-0.005453549761104959,-0.000833890908053081,-0.007980584472412011,-0.0003426796546516786,-0.019248783244416534,-0.03175093842680615,-0.0015743731511270176,-0.11132315098262702,-6.61159264558897e-08,-0.0002337292658026735
-0.0019504549832273232,-0.0074279165719883244,-0.0002285989733889493,-1.699366758423082e-10,-1.8221203562651667e-05,0.0,-0.1262462687734615,-0.01299692547631559,0.0,-4.823922343744069e-06,-0.0020617229361840628,-0.0008632392900160824,-0.16365226817050343,-0.00040648929708808623,-0.0324341779372293,0.0,-3.0983886567526042e-09,-0.001596505820676719,0.0,-0.005440455800311328,-0.0007948857478399796,-0.011742030962607397,-0.0003259163477683513,-0.015975909943366673,-0.03990141042913864,-0.0014252718236967832,-0.14033242819946296,-5.430982158438624e-08,-0.0002463699613282633
-0.002045818323320514,-0.008283933685104938,-0.00022770987814058063,-1.347419953390272e-10,-1.7718438914682277e-05,0.0,-0.1076919024644527,-0.011869121917023884,0.0,-3.2069301116322e-06,-0.0027926722866949416,-0.0017334869015203092,-0.1589312786274295,-0.00037148002133746694,-0.0318334950751335,-8.426592756904938e-14,-2.9692239222889327e-09,-0.0012074113139849407,0.0,-0.005026433410284581,-0.0007541996291645647,-0.0090994103176264,-0.00030713904509355183,-0.017838355138734385,-0.046878348193942876,-0.0013203423523063251,-0.11935968534972541,-4.297182987222925e-08,-0.00023592591984061828
-0.004317860987764488,-0.0074279165719883244,-0.00021190044305163802,-9.86824510995632e-11,-1.45495353559566e-05,0.0,-0.1076919024644527,-0.010462599253203697,0.0,-3.5398155875943083e-06,-0.0015769183012621646,-0.004947535179894491,-0.15426876936299344,-0.0002687154469263042,-0.03135315734930588,-3.775313395237845e-13,-3.3269139110281287e-09,-2.3161024554296805e-05,0.0,-0.004788856703614064,-0.0007084938127973062,-0.009293316749155844,-0.00028641657209349525,-0.014534855928709511,-0.015343874059946194,-0.0011386104890161453,-0.11816089426710608,-2.7250830259006875e-08,-0.00021952829248161887
-0.0007276262988331617,-0.0074279165719883244,-0.00020051411428678723,-1.7069679003611782e-11,-6.6728745079513985e-06,0.0,-0.09082553522172454,-0.01268588112085356,0.0,-4.971961925059887e-06,-0.001506934521691372,-0.006136322541818839,-0.15426876936299344,-0.00020144149691703195,-0.030096199342510066,-3.6693315053071274e-11,-2.605068272210076e-09,-7.2296797757887e-06,0.0,-0.0046747162510383244,-0.0006492008523704684,-0.008004894292664044,-0.0002587334050638268,-0.017132481996372406,-0.029759785297576113,-0.0010340588898209435,-0.10131948464633089,-1.9915449622764925e-08,-0.0002024779938475385
-0.0010292302148575683,-0.0074279165719883244,-0.00019730165397202626,-9.623857266660707e-12,-5.110672592012477e-06,0.0,-0.07221724178099137,-0.010558159576164239,0.0,-7.177531685831351e-06,-0.001439761267094164,-0.003352160637569157,-0.14966720356444135,-0.0002413650100352993,-0.029357724964238774,-1.2538303728604205e-12,-1.9664251893480866e-09,-0.0006749490158150517,0.0,-0.004443672249655584,-0.0006100348323251903,-0.006036213325265771,-0.00024076357088703704,-0.016101146453124382,-0.03485039468400736,-0.0009467090064879669,-0.08400237223980533,-2.775546181776889e-08,-0.00018523243071205675
-0.0007541027942054579,-0.008283933685104938,-0.00018913023536348827,-1.4502232748014876e-11,-6.290732053049197e-06,0.0,-0.06882822163049074,-0.014807873316595055,0.0,-6.412202071259809e-06,-0.001439761267094164,-0.0013897171788312401,-0.14512892839908875,-0.0002537908017450352,-0.02816350541988455,-1.7846835120849391e-13,-1.6414094528016676e-09,-0.0012074113139849407,0.0,-0.004117526955645656,-0.0005775179166496724,-0.0059144536804680015,-0.00022624861713615996,-0.015574435642650764,-0.027543908760601754,-0.0008570349595375393,-0.07801411059458752,-2.3521242620283545e-08,-0.00016322009123392878
-0.00136580175381662,-0.010251279306160377,-0.0001671736428784376,-2.7738422669898455e-11,-7.956189859548157e-06,0.0,-0.05077870908578297,-0.007880388664611826,0.0,-4.211535914955267e-06,-0.0016498139577673099,-0.0014290300561589087,-0.14065617172880351,-0.00023116531509431715,-0.02708328107170216,-1.0380585280245214e-14,-1.1551309353485806e-09,-0.001596505820676719,0.0,-0.004041965118703195,-0.00048500300779846794,-0.008079029597070186,-0.0001890174214184137,-0.01389750323159572,-0.026283465677270967,-0.000785294464913433,-0.06003244662167939,-1.9915449622764925e-08,-0.00014974988862309635
-0.0009170241280153091,-0.009223016226196257,-0.00016034655517727092,-1.7069679003611782e-11,-7.2877273954441435e-06,0.0,-0.05077870908578297,-0.011247970011684871,0.0,-5.661954632196764e-06,-0.0027926722866949416,-0.002151807942410877,-0.14065617172880351,-0.00027647845617218003,-0.026280102133192984,-2.4424906541753444e-13,-1.0196578026366865e-09,-0.001596505820676719,0.0,-0.0039420216101968,-0.00046048785230701217,-0.006197614344915059,-0.00017992396818072853,-0.014928794539935508,-0.03420184929815756,-0.000724703796015358,-0.058409759273440776,-2.775546181776889e-08,-0.0001442574637487426
